ID,firstName,middleName,lastName,generationalSuffix,primaryNumber,preDirectional,street,streetSuffix,postDirectional,unitDesignator,secondaryNumber,city,state,zipCode,zipExtension,phone,email,latitude,longitude,ip
5825,JANNIE,J,PARNELL,,,,,,,,,,,,,5012522902,,,,
5826,JANNIE,J,PARNELL,,,,,,,,,,,,,,JANNIEPARNELL728@ACXIOM.COM,,,
5827,YANELY,D,PARNELL,,245,,SYLVIA,RD,,,,JUNE PARK,FL,32904,5165,,,,,
5828,YANELY,D,PARNELL,,679,,MAIN,ST,,,,GRAMBLING,LA,71245,2751,,,,,
5829,YANELY,D,PARNELL,,2218,,ROBIN,LN,,,,BUFFALO,MN,55313,2002,,,,,
5830,YANELY,D,PARNELL,,,,,,,,,,,,,9175107433,,,,
5831,YANELY,D,PARNELL,,,,,,,,,,,,,,YANELYPARNELL652@ACXIOM.COM,,,
5832,ALESIA,R,REITER,,412,NW,95TH,ST,,,,EL PORTAL,FL,33150,1936,,,,,
5833,ALESIA,R,REITER,,211,,PHOENETIA,AVE,,,,CORAL GABLES,FL,33134,3239,,,,,
5834,ALESIA,R,REITER,,,,,,,,,,,,,5013422875,,,,
5835,ALESIA,R,REITER,,,,,,,,,,,,,,ALESIAREITER506@ACXIOM.COM,,,
5836,PA,Q,FRENCH,,48055,,291ST,ST,S,,,BRISTOW,OK,74010,,,,,,
5837,PA,Q,FRENCH,,,,,,,,,,,,,5012525645,,,,
5838,PA,Q,FRENCH,,,,,,,,,,,,,,PAFRENCH544@ACXIOM.COM,,,
5839,JUNIPER,V,FRENCH,,48055,,291ST,ST,S,,,BRISTOW,OK,74010,,,,,,
5840,JUNIPER,V,FRENCH,,22,,JUNCTION,WAY,,,,CRIPPLE CREEK,CO,80816,,,,,,
5841,JUNIPER,V,FRENCH,,,,,,,,,,,,,5012520787,,,,
5842,JUNIPER,V,FRENCH,,,,,,,,,,,,,,JUNIPERFRENCH976@ACXIOM.COM,,,
5843,MARKEISHA,P,FRENCH,,48055,,291ST,ST,S,,,BRISTOW,OK,74010,,,,,,
5844,MARKEISHA,P,FRENCH,,443,,DERBY,ST,,,,ISLAND POND,VT,5846,9795,,,,,
5845,ZACKARY,E,FRENCH,,48055,,291ST,ST,S,,,BRISTOW,OK,74010,,,,,,
5846,ZACKARY,E,FRENCH,,,,,,,,,,,,,,ZACKARYFRENCH393@ACXIOM.COM,,,
5847,MARANDA,M,FRENCH,,48055,,291ST,ST,S,,,BRISTOW,OK,74010,,,,,,
5848,MARANDA,M,FRENCH,,2800,S,WASHINGTON,ST,,,,EAST GRAND FORKS,ND,58201,6748,,,,,
5849,MARANDA,M,FRENCH,,,,,,,,,,,,,6503561389,,,,
5850,WANETA,,BOUCHER,,5353,,MARION,RD,,,,LAWRENCE,KS,66073,4182,,,,,
5851,WANETA,,BOUCHER,,25,,BEECHAM,RD,,,,FISHERSVILLE,VA,22939,2126,,,,,
5852,WANETA,,BOUCHER,,,,,,,,,,,,,5013426718,,,,
5853,ZAKARIYA,X,BOUCHER,,5353,,MARION,RD,,,,LAWRENCE,KS,66073,4182,,,,,
5854,ZAKARIYA,X,BOUCHER,,5779,,ST LOUIS,ST,,,,NEW ORLEANS,LA,70119,,,,,,
5855,ZAKARIYA,X,BOUCHER,,825,N,SILVERSMITH,LN,,,,BEAR,DE,19702,6909,,,,,
5856,ZAKARIYA,X,BOUCHER,,,,,,,,,,,,,,ZAKARIYABOUCHER413@ACXIOM.COM,,,
5857,ZAKARIYA,X,BOUCHER,,,,,,,,,,,,,,ZAKARIYABOUCHER451@ACXIOM.COM,,,
5858,DELL,A,BOUCHER,,5353,,MARION,RD,,,,LAWRENCE,KS,66073,4182,,,,,
5859,DELL,A,BOUCHER,,25,,DINONSIE,WAY,,,,KINGSTON,RI,2879,2337,,,,,
5860,DELL,A,BOUCHER,,,,,,,,,,,,,6503564610,,,,
5861,DELL,A,BOUCHER,,,,,,,,,,,,,6503566866,,,,
5862,JOHATHAN,GATLIN,BOUCHER,,5353,,MARION,RD,,,,LAWRENCE,KS,66073,4182,,,,,
5863,JOHATHAN,GATLIN,BOUCHER,,,,,,,,,,,,,5012525382,,,,
5864,ZAIDA,E,BOUCHER,,5353,,MARION,RD,,,,LAWRENCE,KS,66073,4182,,,,,
5865,ZAIDA,E,BOUCHER,,,,,,,,,,,,,9175103046,,,,
5866,ZAIDA,E,BOUCHER,,,,,,,,,,,,,,ZAIDABOUCHER925@ACXIOM.COM,,,
5867,ZAIDA,E,BOUCHER,,,,,,,,,,,,,,ZAIDABOUCHER748@ACXIOM.COM,,,
5868,LEAMON,ROMAN,JUDGE,III,2068A,,JONES,RD,,,,KERSHAW,SC,29067,,,,,,
5869,LEAMON,ROMAN,JUDGE,III,,,,,,,,,,,,5013428484,,,,
5870,LEAMON,ROMAN,JUDGE,III,,,,,,,,,,,,,LEAMONJUDGE201@ACXIOM.COM,,,
5871,ALDO,BENJIMAN,JUDGE,,2068A,,JONES,RD,,,,KERSHAW,SC,29067,,,,,,
5872,ALDO,BENJIMAN,JUDGE,,,,,,,,,,,,,9175101769,,,,
5873,ALDO,BENJIMAN,JUDGE,,,,,,,,,,,,,,ALDOJUDGE164@ACXIOM.COM,,,
5874,ALDO,BENJIMAN,JUDGE,,,,,,,,,,,,,,ALDOJUDGE333@ACXIOM.COM,,,
5875,CHAS,V,JEAN,,544,S,COLONY,ST,,,,MERIDEN,CT,6451,6205,,,,,
5876,CHAS,V,JEAN,,1176,,VANDEMAN,ST,,,,BEECH GROVE,IN,46203,2252,,,,,
5877,CHAS,V,JEAN,,,,,,,,,,,,,5013420794,,,,
5878,CHAS,V,JEAN,,,,,,,,,,,,,5012521050,,,,
5879,CHAS,V,JEAN,,,,,,,,,,,,,,CHASJEAN750@ACXIOM.COM,,,
5880,CHAS,V,JEAN,,,,,,,,,,,,,,CHASJEAN506@ACXIOM.COM,,,
5881,GILES,R,AYERS,,192,,HANDY,ST,,,,EAST FRANKLIN,NJ,8901,2653,,,,,
5882,GILES,R,AYERS,,,,,,,,,,,,,5012525342,,,,
5883,GILES,R,AYERS,,,,,,,,,,,,,,GILESAYERS648@ACXIOM.COM,,,
5884,KYAN,BURT,AYERS,,192,,HANDY,ST,,,,EAST FRANKLIN,NJ,8901,2653,,,,,
5885,KYAN,BURT,AYERS,,1207,,HAMILTON,ST,,,,CONWAY,AR,72032,,,,,,
5886,KYAN,BURT,AYERS,,,,,,,,,,,,,6503567086,,,,
5887,KYAN,BURT,AYERS,,,,,,,,,,,,,,KYANAYERS717@ACXIOM.COM,,,
5888,FABRICIO,S,AYERS,,192,,HANDY,ST,,,,EAST FRANKLIN,NJ,8901,2653,,,,,
5889,FABRICIO,S,AYERS,,15,,BURGUST,ST,,,,APOPKA,FL,32712,4101,,,,,
5890,FABRICIO,S,AYERS,,,,,,,,,,,,,6309640066,,,,
5891,FABRICIO,S,AYERS,,,,,,,,,,,,,,FABRICIOAYERS369@ACXIOM.COM,,,
5892,CHIQUITA,K,AYERS,,192,,HANDY,ST,,,,EAST FRANKLIN,NJ,8901,2653,,,,,
5893,CHIQUITA,K,AYERS,,640,E,FIRST,ST,,,,CARLTON,OR,97148,8693,,,,,
5894,CHIQUITA,K,AYERS,,,,,,,,,,,,,6503568703,,,,
5895,CHIQUITA,K,AYERS,,,,,,,,,,,,,5013425714,,,,
5896,CHIQUITA,K,AYERS,,,,,,,,,,,,,,CHIQUITAAYERS645@ACXIOM.COM,,,
5897,AWILDA,PRICILLA,AYERS,,192,,HANDY,ST,,,,EAST FRANKLIN,NJ,8901,2653,,,,,
5898,AWILDA,PRICILLA,AYERS,,1038,,DRIFTWOOD,AVE,,,,BEACH HAVEN WEST,NJ,8050,2318,,,,,
5899,AWILDA,PRICILLA,AYERS,,157,,LOST WELLS BUTTE,DR,,,,ARAPAHOE,WY,82501,9704,,,,,
5900,AWILDA,PRICILLA,AYERS,,,,,,,,,,,,,6503563968,,,,
5901,AWILDA,PRICILLA,AYERS,,,,,,,,,,,,,6503564462,,,,
5902,TRENTEN,,STANLEY,,1010,S,24TH,ST,,,,CARTER LAKE,NE,68102,,,,,,
5903,TRENTEN,,STANLEY,,210,,RED OAKS,DR,,,,FISHERSVILLE,VA,24401,9106,,,,,
5904,TRENTEN,,STANLEY,,,,,,,,,,,,,5012525108,,,,
5905,TRENTEN,,STANLEY,,,,,,,,,,,,,,TRENTENSTANLEY927@ACXIOM.COM,,,
5906,FLAVIO,Q,BARNEY,,386,,GARDEN,DR,,,,BRANDON,MS,39042,4211,,,,,
5907,FLAVIO,Q,BARNEY,,2204,,TRINIDAD,ST,,,,ARLINGTON,VA,22043,1929,,,,,
5908,FLAVIO,Q,BARNEY,,25895,N,FAWN,PL,,,,CHINO VALLEY,AZ,86334,,,,,,
5909,FLAVIO,Q,BARNEY,,,,,,,,,,,,,6309648222,,,,
5910,FLAVIO,Q,BARNEY,,,,,,,,,,,,,,FLAVIOBARNEY222@ACXIOM.COM,,,
5911,FLAVIO,Q,BARNEY,,,,,,,,,,,,,,FLAVIOBARNEY565@ACXIOM.COM,,,
5912,RENATA,N,BARNEY,,386,,GARDEN,DR,,,,BRANDON,MS,39042,4211,,,,,
5913,RENATA,N,BARNEY,,3907,,IOWA,AVE,,,,CAHOKIA,MO,63118,4513,,,,,
5914,RENATA,N,BARNEY,,105,,BREAKWATER,RD,,,,CAPE MAY,NJ,8204,,,,,,
5915,RENATA,N,BARNEY,,,,,,,,,,,,,9175109862,,,,
5916,RENATA,N,BARNEY,,,,,,,,,,,,,,RENATABARNEY370@ACXIOM.COM,,,
5917,RENATA,N,BARNEY,,,,,,,,,,,,,,RENATABARNEY210@ACXIOM.COM,,,
5918,MELANNIE,W,CONRAD,,3831,,DOMINION MILL,DR,,,,WASHINGTON,VA,22304,6455,,,,,
5919,MELANNIE,W,CONRAD,,60,,FRANCO,RD,,#,1,VADO,NM,88072,7255,,,,,
5920,MELANNIE,W,CONRAD,,1633,,REMINGTON,ST,,,,FORT COLLINS,CO,80525,1035,,,,,
5921,MELANNIE,W,CONRAD,,,,,,,,,,,,,6503567588,,,,
5922,MELANNIE,W,CONRAD,,,,,,,,,,,,,,MELANNIECONRAD613@ACXIOM.COM,,,
5923,XENIA,Y,CONRAD,,3831,,DOMINION MILL,DR,,,,WASHINGTON,VA,22304,6455,,,,,
5924,XENIA,Y,CONRAD,,7,,CRESTVIEW,TER,,,,ARLINGTON HEIGHTS,IL,60089,2107,,,,,
5925,XENIA,Y,CONRAD,,,,,,,,,,,,,,XENIACONRAD739@ACXIOM.COM,,,
5926,ERINN,I,CLAYTON,,38,,ISLAND VIEW,AVE,,,,BRANFORD CENTER,CT,6405,5652,,,,,
5927,ERINN,I,CLAYTON,,,,,,,,,,,,,9175105675,,,,
5928,YOSELIN,A,CLAYTON,,38,,ISLAND VIEW,AVE,,,,BRANFORD CENTER,CT,6405,5652,,,,,
5929,YOSELIN,A,CLAYTON,,2118,,TOWER,AVE,,,,DULUTH,WI,54880,4843,,,,,
5930,YOSELIN,A,CLAYTON,,,,,,,,,,,,,6309644038,,,,
5931,YOSELIN,A,CLAYTON,,,,,,,,,,,,,9175104495,,,,
5932,YOSELIN,A,CLAYTON,,,,,,,,,,,,,,YOSELINCLAYTON895@ACXIOM.COM,,,
5933,YOSELIN,A,CLAYTON,,,,,,,,,,,,,,YOSELINCLAYTON571@ACXIOM.COM,,,
5934,AWILDA,V,CHIN,,5554,,HARGROVE,RD,,,,BRENTWOOD,TN,37064,9532,,,,,
5935,AWILDA,V,CHIN,,315,W,IVES,ST,,,,HEWITT,WI,54449,1422,,,,,
5936,AWILDA,V,CHIN,,,,,,,,,,,,,6503566480,,,,
5937,AWILDA,V,CHIN,,,,,,,,,,,,,,AWILDACHIN706@ACXIOM.COM,,,
5938,RICHELLE,A,CHIN,,5554,,HARGROVE,RD,,,,BRENTWOOD,TN,37064,9532,,,,,
5939,RICHELLE,A,CHIN,,333,,PARK,AVE,,,,EAST MOLINE,IA,52722,6809,,,,,
5940,RICHELLE,A,CHIN,,,,,,,,,,,,,5012526520,,,,
5941,RICHELLE,A,CHIN,,,,,,,,,,,,,,RICHELLECHIN581@ACXIOM.COM,,,
5942,DUWAYNE,,CHIN,,5554,,HARGROVE,RD,,,,BRENTWOOD,TN,37064,9532,,,,,
5943,DUWAYNE,,CHIN,,73,,STATE,AVE,,,,DANIELSON,CT,6241,,,,,,
5944,DUWAYNE,,CHIN,,,,,,,,,,,,,9175107542,,,,
5945,DUWAYNE,,CHIN,,,,,,,,,,,,,,DUWAYNECHIN240@ACXIOM.COM,,,
5946,MARIAJOSE,B,CHIN,,5554,,HARGROVE,RD,,,,BRENTWOOD,TN,37064,9532,,,,,
5947,MARIAJOSE,B,CHIN,,10,,GOVERNORS,LN,,,,BETHEL,CT,6801,2730,,,,,
5948,MARIAJOSE,B,CHIN,,,,,,,,,,,,,5013424333,,,,
5949,MARIAJOSE,B,CHIN,,,,,,,,,,,,,5012522958,,,,
5950,MARIAJOSE,B,CHIN,,,,,,,,,,,,,,MARIAJOSECHIN764@ACXIOM.COM,,,
5951,KAILEY,,HARMON,,9710,NW,5TH,LN,,#,9710,DORAL,FL,33172,4011,,,,,
5952,KAILEY,,HARMON,,3291,,GILMER,AVE,,,,MONTGOMERY,AL,36105,1714,,,,,
5953,KAILEY,,HARMON,,3409,,CECILSIDE,LN,,,,GREENSBORO,NC,27405,3002,,,,,
5954,KAILEY,,HARMON,,,,,,,,,,,,,6503566775,,,,
5955,KAILEY,,HARMON,,,,,,,,,,,,,,KAILEYHARMON862@ACXIOM.COM,,,
5956,CARSEN,WORTH,HARMON,,9710,NW,5TH,LN,,#,9710,DORAL,FL,33172,4011,,,,,
5957,CARSEN,WORTH,HARMON,,28595,E,COUNTY 11TH,ST,,SPC,156,FORTUNA FOOTHILLS,AZ,85356,6692,,,,,
5958,CARSEN,WORTH,HARMON,,,,,,,,,,,,,,CARSENHARMON797@ACXIOM.COM,,,
5959,ARLO,Y,HARMON,IV,9710,NW,5TH,LN,,#,9710,DORAL,FL,33172,4011,,,,,
5960,ARLO,Y,HARMON,IV,,,,,,,,,,,,9175101116,,,,
5961,ARLO,Y,HARMON,IV,,,,,,,,,,,,,ARLOHARMON705@ACXIOM.COM,,,
5962,CADYN,O,HARMON,,9710,NW,5TH,LN,,#,9710,DORAL,FL,33172,4011,,,,,
5963,CADYN,O,HARMON,,1350,,WOLF HOLLOW,RD,,,,ARNOLD,MO,63052,2380,,,,,
5964,CADYN,O,HARMON,,,,,,,,,,,,,6503567265,,,,
5965,VELMA,R,HARMON,,9710,NW,5TH,LN,,#,9710,DORAL,FL,33172,4011,,,,,
5966,VELMA,R,HARMON,,104,,OAKLAND,DR,,,,MINORCA,MS,39120,2221,,,,,
5967,VELMA,R,HARMON,,,,,,,,,,,,,5012522177,,,,
5968,VELMA,R,HARMON,,,,,,,,,,,,,5012528686,,,,
5969,ARIHANNA,Q,MINER,,1518,,MAIN,ST,,,,FORT BENTON,MT,59442,,,,,,
5970,ARIHANNA,Q,MINER,,8343,S,GRAMBLING,WAY,,,,COTTONWOOD HEIGHTS,UT,84094,754,,,,,
5971,ARIHANNA,Q,MINER,,,,,,,,,,,,,6503568012,,,,
5972,ARIHANNA,Q,MINER,,,,,,,,,,,,,,ARIHANNAMINER448@ACXIOM.COM,,,
5973,ARIHANNA,Q,MINER,,,,,,,,,,,,,,ARIHANNAMINER354@ACXIOM.COM,,,
5974,ZAID,I,SCALES,,6644,,HIGHWAY 67,,W,,,MOUNTAIN CITY,TN,37683,6080,,,,,
5975,ZAID,I,SCALES,,1136,,2ND,ST,,,,MILAN,IL,61201,3221,,,,,
5976,ZAID,I,SCALES,,,,,,,,,,,,,,ZAIDSCALES949@ACXIOM.COM,,,
5977,YVONNE,L,MEDEIROS,,6733,,MYRTLEWOOD,DR,,,,BATON ROUGE,LA,70812,1144,,,,,
5978,YVONNE,L,MEDEIROS,,1521,,LYONS,AVE,,,,EAST LANSING,MI,48910,1760,,,,,
5979,YVONNE,L,MEDEIROS,,3765,,CLANTON,RD,,,,AUGUSTA-RICHMOND COUNTY CONSOLIDATED GOVERNMENT (BALANCE),GA,30906,9604,,,,,
5980,YVONNE,L,MEDEIROS,,,,,,,,,,,,,9175105540,,,,
5981,YVONNE,L,MEDEIROS,,,,,,,,,,,,,5013422512,,,,
5982,YVONNE,L,MEDEIROS,,,,,,,,,,,,,,YVONNEMEDEIROS867@ACXIOM.COM,,,
5983,EVANGELINE,B,MEDEIROS,,6733,,MYRTLEWOOD,DR,,,,BATON ROUGE,LA,70812,1144,,,,,
5984,EVANGELINE,B,MEDEIROS,,409,,MAIN,ST,,,,BLUCKSBERG MOUNTAIN,SD,57785,2003,,,,,
5985,EVANGELINE,B,MEDEIROS,,70,,MILICI,CIR,,,,MERIDEN,CT,6450,6901,,,,,
5986,EVANGELINE,B,MEDEIROS,,,,,,,,,,,,,9175106431,,,,
5987,EVANGELINE,B,MEDEIROS,,,,,,,,,,,,,,EVANGELINEMEDEIROS346@ACXIOM.COM,,,
5988,JACKY,P,MEDEIROS,JR,6733,,MYRTLEWOOD,DR,,,,BATON ROUGE,LA,70812,1144,,,,,
5989,JACKY,P,MEDEIROS,JR,9401,W,MCCREERY,RD,,,,GASTON,IN,47342,9714,,,,,
5990,JACKY,P,MEDEIROS,JR,7639,,PINESPRINGS EAST,DR,,,,CARMEL,IN,46256,4018,,,,,
5991,JACKY,P,MEDEIROS,JR,,,,,,,,,,,,5012528848,,,,
5992,JACKY,P,MEDEIROS,JR,,,,,,,,,,,,,JACKYMEDEIROS905@ACXIOM.COM,,,
5993,DEDRICK,F,MEDEIROS,III,6733,,MYRTLEWOOD,DR,,,,BATON ROUGE,LA,70812,1144,,,,,
5994,DEDRICK,F,MEDEIROS,III,3113,,11TH,ST,NW,,,WASHINGTON,DC,20010,2491,,,,,
5995,DEDRICK,F,MEDEIROS,III,3342,,CALVERT,AVE,,,,BEL-NOR,MO,63114,2909,,,,,
5996,DEDRICK,F,MEDEIROS,III,,,,,,,,,,,,9175106571,,,,
5997,MAGALI,,ROMAN,,9505,,BURDETT,RD,,,,BURKE,VA,22015,1900,,,,,
5998,MAGALI,,ROMAN,,300,N,MAIN,ST,,,,BASYE,VA,22824,,,,,,
5999,MAGALI,,ROMAN,,,,,,,,,,,,,5013422698,,,,
6000,MAGALI,,ROMAN,,,,,,,,,,,,,,MAGALIROMAN145@ACXIOM.COM,,,
6001,MAGALI,,ROMAN,,,,,,,,,,,,,,MAGALIROMAN160@ACXIOM.COM,,,
6002,VINSON,C,MCCLAIN,,16-1640,,HOPUE,RD,,,,EDEN ROC,HI,96760,,,,,,
6003,VINSON,C,MCCLAIN,,W3998,,US HIGHWAY 45,,,,,EDEN,WI,53019,1420,,,,,
6004,VINSON,C,MCCLAIN,,110,NE,42ND,ST,,,,BALD HEAD ISLAND,NC,28465,5445,,,,,
6005,VINSON,C,MCCLAIN,,,,,,,,,,,,,,VINSONMCCLAIN435@ACXIOM.COM,,,
6006,DESMOND,TAYSHAWN,MCCLAIN,,16-1640,,HOPUE,RD,,,,EDEN ROC,HI,96760,,,,,,
6007,DESMOND,TAYSHAWN,MCCLAIN,,,,,,,,,,,,,,DESMONDMCCLAIN992@ACXIOM.COM,,,
6008,KLOIE,,MCCLAIN,,16-1640,,HOPUE,RD,,,,EDEN ROC,HI,96760,,,,,,
6009,KLOIE,,MCCLAIN,,340,E,BENTON,ST,,,,AURORA,IL,60543,9038,,,,,
6010,KLOIE,,MCCLAIN,,,,,,,,,,,,,5012527292,,,,
6011,KLOIE,,MCCLAIN,,,,,,,,,,,,,,KLOIEMCCLAIN864@ACXIOM.COM,,,
6012,LUZ,C,MORSE,,17250,S,STATE HIGHWAY 115,,,,,COLORADO SPRINGS,CO,80926,9542,,,,,
6013,LUZ,C,MORSE,,91,,MERRILL,RD,,,,GRAY,ME,4039,9553,,,,,
6014,LUZ,C,MORSE,,,,,,,,,,,,,5013428677,,,,
6015,LUZ,C,MORSE,,,,,,,,,,,,,5013424602,,,,
6016,LUZ,C,MORSE,,,,,,,,,,,,,,LUZMORSE858@ACXIOM.COM,,,
6017,LUZ,C,MORSE,,,,,,,,,,,,,,LUZMORSE993@ACXIOM.COM,,,
6018,IZABEL,A,MORSE,,17250,S,STATE HIGHWAY 115,,,,,COLORADO SPRINGS,CO,80926,9542,,,,,
6019,IZABEL,A,MORSE,,,,,,,,,,,,,5013420520,,,,
6020,IZABEL,A,MORSE,,,,,,,,,,,,,9175103685,,,,
6021,IZABEL,A,MORSE,,,,,,,,,,,,,,IZABELMORSE906@ACXIOM.COM,,,
6022,DELANIE,D,HUMPHREYS,,5818,,GLENKIRK,CT,,,,BALTIMORE,MD,21239,2215,,,,,
6023,DELANIE,D,HUMPHREYS,,3574,,LEI,DR,,,,BEE RIDGE,FL,34232,5559,,,,,
6024,DELANIE,D,HUMPHREYS,,,,,,,,,,,,,,DELANIEHUMPHREYS148@ACXIOM.COM,,,
6025,DAMONTE,W,HUMPHREYS,IV,5818,,GLENKIRK,CT,,,,BALTIMORE,MD,21239,2215,,,,,
6026,DAMONTE,W,HUMPHREYS,IV,12751,W,DESERT MIRAGE,DR,,,,GLENDALE,AZ,85383,3415,,,,,
6027,DAMONTE,W,HUMPHREYS,IV,,,,,,,,,,,,,DAMONTEHUMPHREYS745@ACXIOM.COM,,,
6028,DAMONTE,W,HUMPHREYS,IV,,,,,,,,,,,,,DAMONTEHUMPHREYS219@ACXIOM.COM,,,
6029,MARKELL,J,HUMPHREYS,SR,5818,,GLENKIRK,CT,,,,BALTIMORE,MD,21239,2215,,,,,
6030,MARKELL,J,HUMPHREYS,SR,511,,SANDRA,DR,,,,DARRTOWN,OH,45056,2544,,,,,
6031,MARKELL,J,HUMPHREYS,SR,1214,E,DURYEA,AVE,,,,PEORIA,IL,61616,6432,,,,,
6032,MARKELL,J,HUMPHREYS,SR,,,,,,,,,,,,,MARKELLHUMPHREYS339@ACXIOM.COM,,,
6033,ISA,F,HUMPHREYS,,5818,,GLENKIRK,CT,,,,BALTIMORE,MD,21239,2215,,,,,
6034,ISA,F,HUMPHREYS,,1823,,PINECREST,DR,,,,TYLER,TX,75701,5007,,,,,
6035,SHELLIE,N,ASHER,,11121,,113TH,ST,,,,NEW YORK,NY,11420,1122,,,,,
6036,SHELLIE,N,ASHER,,,,,,,,,,,,,9175103701,,,,
6037,SHELLIE,N,ASHER,,,,,,,,,,,,,,SHELLIEASHER504@ACXIOM.COM,,,
6038,KRISTIANA,H,ASHER,,11121,,113TH,ST,,,,NEW YORK,NY,11420,1122,,,,,
6039,KRISTIANA,H,ASHER,,1940,S,GAUDIN,AVE,,,,GONZALES,LA,70737,4147,,,,,
6040,KRISTIANA,H,ASHER,,,,,,,,,,,,,5012524993,,,,
6041,KRISTIANA,H,ASHER,,,,,,,,,,,,,,KRISTIANAASHER498@ACXIOM.COM,,,
6042,KRISTIANA,H,ASHER,,,,,,,,,,,,,,KRISTIANAASHER233@ACXIOM.COM,,,
6043,MASEN,A,ASHER,,11121,,113TH,ST,,,,NEW YORK,NY,11420,1122,,,,,
6044,MASEN,A,ASHER,,2215,,SAMANTHA,DR,,,,ASBURY,IA,52002,484,,,,,
6045,MASEN,A,ASHER,,831,,FRONT,ST,,,,KAANAPALI,HI,96761,1607,,,,,
6046,MASEN,A,ASHER,,,,,,,,,,,,,6503561597,,,,
6047,CHASSIDY,J,ASHER,,11121,,113TH,ST,,,,NEW YORK,NY,11420,1122,,,,,
6048,CHASSIDY,J,ASHER,,55,,CORTLAND,PL,,,,TAUNTON,MA,2780,7153,,,,,
6049,CHASSIDY,J,ASHER,,,,,,,,,,,,,,CHASSIDYASHER607@ACXIOM.COM,,,
6050,NATHANIE,L,ASHER,,11121,,113TH,ST,,,,NEW YORK,NY,11420,1122,,,,,
6051,NATHANIE,L,ASHER,,575,E,10TH,,N,,,MOUNTAIN HOME,ID,83647,2013,,,,,
6052,NATHANIE,L,ASHER,,,,,,,,,,,,,,NATHANIEASHER585@ACXIOM.COM,,,
6053,QUENTIN,OTHO,STRANGE,,2734,N,PARKRIDGE,CT,,,,MAIZE,KS,67205,2088,,,,,
6054,QUENTIN,OTHO,STRANGE,,20101,,164TH,ST,,,,FAITH,SD,57626,,,,,,
6055,QUENTIN,OTHO,STRANGE,,,,,,,,,,,,,9175103112,,,,
6056,QUENTIN,OTHO,STRANGE,,,,,,,,,,,,,,QUENTINSTRANGE630@ACXIOM.COM,,,
6057,BERTHA,,CAHILL,,51220,,RIVERLAND,AVE,,,,LA PINE,OR,97739,7578,,,,,
6058,BERTHA,,CAHILL,,9370,W,SUNFLOWER,LN,,,,BOISE CITY,ID,83704,,,,,,
6059,BERTHA,,CAHILL,,,,,,,,,,,,,5013423380,,,,
6060,ARIADNE,MARGARITA,CAHILL,,51220,,RIVERLAND,AVE,,,,LA PINE,OR,97739,7578,,,,,
6061,ARIADNE,MARGARITA,CAHILL,,7127,,LINSDALE,ST,,,,DEARBORN,MI,48204,3369,,,,,
6062,ARIADNE,MARGARITA,CAHILL,,,,,,,,,,,,,5012520281,,,,
6063,ARIADNE,MARGARITA,CAHILL,,,,,,,,,,,,,5013428480,,,,
6064,EDSON,S,BOYCE,JR,103,,FAIRLANE,DR,,,,BROWNSVILLE,LA,71291,7414,,,,,
6065,EDSON,S,BOYCE,JR,650,,MILLS,AVE,,,,LAKEWOOD CLUB,MI,49445,2872,,,,,
6066,EDSON,S,BOYCE,JR,,,,,,,,,,,,,EDSONBOYCE445@ACXIOM.COM,,,
6067,EDSON,S,BOYCE,JR,,,,,,,,,,,,,EDSONBOYCE111@ACXIOM.COM,,,
6068,LAMONTE,X,BOYCE,SR,103,,FAIRLANE,DR,,,,BROWNSVILLE,LA,71291,7414,,,,,
6069,LAMONTE,X,BOYCE,SR,,,,,,,,,,,,,LAMONTEBOYCE310@ACXIOM.COM,,,
6070,ARABELLA,P,KIRKLAND,,1609,,14TH,ST,,,,COLUMBUS,NE,68601,5209,,,,,
6071,ARABELLA,P,KIRKLAND,,19409,,45TH,DR,NE,,,ARLINGTON,WA,98223,4758,,,,,
6072,ARABELLA,P,KIRKLAND,,,,,,,,,,,,,6503568744,,,,
6073,ARABELLA,P,KIRKLAND,,,,,,,,,,,,,,ARABELLAKIRKLAND206@ACXIOM.COM,,,
6074,ITZEL,M,KIRKLAND,,1609,,14TH,ST,,,,COLUMBUS,NE,68601,5209,,,,,
6075,ITZEL,M,KIRKLAND,,,,,,,,,,,,,9175108710,,,,
6076,ITZEL,M,KIRKLAND,,,,,,,,,,,,,,ITZELKIRKLAND561@ACXIOM.COM,,,
6077,KADE,W,GRADY,,104,,MONTGOMERY,ST,,,,BOWERS,DE,19963,1920,,,,,
6078,KADE,W,GRADY,,641,,MALVERN,AVE,,,,FOUNTAIN LAKE,AR,71901,4263,,,,,
6079,KADE,W,GRADY,,149,,DALE,AVE,,,,ISLAND POND,VT,5846,9745,,,,,
6080,KADE,W,GRADY,,,,,,,,,,,,,5012522768,,,,
6081,KADE,W,GRADY,,,,,,,,,,,,,5013421903,,,,
6082,NEDRA,L,GRADY,,104,,MONTGOMERY,ST,,,,BOWERS,DE,19963,1920,,,,,
6083,NEDRA,L,GRADY,,,,,,,,,,,,,6503567506,,,,
6084,NEDRA,L,GRADY,,,,,,,,,,,,,,NEDRAGRADY979@ACXIOM.COM,,,
6085,NEDRA,L,GRADY,,,,,,,,,,,,,,NEDRAGRADY708@ACXIOM.COM,,,
6086,PIPER,Y,GRADY,,104,,MONTGOMERY,ST,,,,BOWERS,DE,19963,1920,,,,,
6087,PIPER,Y,GRADY,,6308,,SILVERLEAF,DR,W,,,BILOXI,MS,39564,8806,,,,,
